war,mission_id,mission_date,country,aircraft_type,planes,bombload,target_location,target_country,latitude,longitude,weapon_type
Korean War,2182,12/27/50,Okinawa,B29,4.0,32.0,,,,,
Korean War,2183,12/27/50,Okinawa,B29,4.0,32.0,,,,,
Korean War,2184,12/27/50,Okinawa,B29,4.0,32.0,,,,,
Korean War,2185,12/27/50,Okinawa,B29,4.0,32.0,,,,,
Korean War,2186,12/27/50,Okinawa,B29,4.0,32.0,,,,,
Korean War,2187,12/27/50,Japan,B29,1.0,2.0,,,,,
Korean War,2188,12/28/50,Okinawa,B29,5.0,40.0,,,,,
Korean War,2189,12/28/50,Okinawa,B29,3.0,24.0,,,,,
Korean War,2190,12/28/50,Okinawa,B29,5.0,40.0,,,,,
Korean War,2191,12/28/50,Okinawa,B29,3.0,24.0,,,,,
Korean War,2192,12/28/50,Okinawa,B29,4.0,32.0,,,,,
Korean War,2193,12/28/50,Okinawa,B29,4.0,32.0,,,,,
Korean War,2194,12/28/50,Japan,B29,1.0,2.0,,,,,
Korean War,2195,12/28/50,Japan,B29,1.0,2.0,,,,,
Korean War,2196,12/29/50,Japan,B29,8.0,64.0,,,,,
Korean War,2197,12/29/50,Japan,B29,8.0,58.0,,,,,
Korean War,2198,12/29/50,Japan,B29,7.0,56.0,,,,,
Korean War,2199,12/30/50,Okinawa,B29,4.0,32.0,,,,,
Korean War,2200,12/30/50,Okinawa,B29,4.0,30.0,,,,,
Korean War,2201,12/30/50,Okinawa,B29,4.0,30.0,,,,,
Korean War,2202,12/30/50,Okinawa,B29,4.0,32.0,,,,,
Korean War,2203,12/30/50,Okinawa,B29,3.0,24.0,,,,,
Korean War,2204,12/30/50,Okinawa,B29,4.0,32.0,,,,,
Korean War,2205,12/31/50,Okinawa,B29,5.0,40.0,,,,,
Korean War,2206,12/31/50,Okinawa,B29,3.0,24.0,,,,,
Korean War,2207,12/31/50,Okinawa,B29,4.0,32.0,,,,,
Korean War,2208,12/31/50,Okinawa,B29,5.0,40.0,,,,,
Korean War,2209,12/31/50,Okinawa,B29,3.0,24.0,,,,,
Korean War,2210,12/31/50,Okinawa,B29,4.0,30.0,,,,,
Korean War,2211,12/31/50,Japan,B29,1.0,2.0,,,,,
Korean War,2212,1/1/51,Japan,B29,8.0,58.0,,,,,
Korean War,2213,1/1/51,Japan,B29,8.0,64.0,,,,,
Korean War,2214,1/1/51,Japan,B29,7.0,58.0,,,,,
Korean War,2215,1/2/51,Japan,B29,1.0,2.0,,,,,
Korean War,2216,1/3/51,Okinawa,B29,10.0,98.0,,,,,
Korean War,2217,1/3/51,Okinawa,B29,9.0,88.0,,,,,
Korean War,2218,1/3/51,Okinawa,B29,7.0,67.0,,,,,
Korean War,2219,1/3/51,Okinawa,B29,6.0,56.0,,,,,
Korean War,2220,1/3/51,Okinawa,B29,7.0,78.0,,,,,
Korean War,2221,1/3/51,Japan,B29,8.0,90.0,,,,,
Korean War,2222,1/3/51,Japan,B29,7.0,67.0,,,,,
Korean War,2223,1/3/51,Japan,B29,7.0,70.0,,,,,
Korean War,2224,1/3/51,Japan,B29,8.0,78.0,,,,,
Korean War,2225,1/4/51,Okinawa,B29,1.0,6.0,,,,,
Korean War,2226,1/4/51,Japan,B29,1.0,2.0,,,,,
Korean War,2227,1/5/51,Okinawa,B29,8.0,100.0,,,,,
Korean War,2228,1/5/51,Okinawa,B29,9.0,90.0,,,,,
Korean War,2229,1/5/51,Okinawa,B29,8.0,76.0,,,,,
Korean War,2230,1/5/51,Okinawa,B29,8.0,78.0,,,,,
Korean War,2231,1/5/51,Okinawa,B29,7.0,70.0,,,,,
Korean War,2232,1/5/51,Okinawa,B29,8.0,80.0,,,,,
Korean War,2233,1/5/51,Japan,B29,7.0,69.0,,,,,
Korean War,2234,1/5/51,Japan,B29,9.0,82.0,,,,,
Korean War,2235,1/5/51,Japan,B29,6.0,62.0,,,,,
Korean War,2236,1/6/51,Japan,B29,1.0,2.0,,,,,
Korean War,2237,1/7/51,Okinawa,B29,5.0,30.0,,,,,
Korean War,2238,1/7/51,Okinawa,B29,3.0,18.0,,,,,
Korean War,2239,1/7/51,Okinawa,B29,5.0,26.0,,,,,
Korean War,2240,1/7/51,Okinawa,B29,4.0,27.0,,,,,
Korean War,2241,1/7/51,Okinawa,B29,5.0,24.0,,,,,
Korean War,2242,1/7/51,Okinawa,B29,4.0,24.0,,,,,
Korean War,2243,1/8/51,Okinawa,B29,4.0,32.0,,,,,
Korean War,2244,1/8/51,Okinawa,B29,4.0,32.0,,,,,
Korean War,2245,1/8/51,Okinawa,B29,5.0,43.0,,,,,
Korean War,2246,1/8/51,Okinawa,B29,5.0,38.0,,,,,
Korean War,2247,1/8/51,Okinawa,B29,4.0,42.0,,,,,
Korean War,2248,1/8/51,Okinawa,B29,5.0,42.0,,,,,
Korean War,2249,1/8/51,Japan,B29,1.0,2.0,,,,,
Korean War,2250,1/8/51,Japan,B29,1.0,2.0,,,,,
Korean War,2251,1/9/51,Japan,B29,4.0,39.0,,,,,
Korean War,2252,1/9/51,Japan,B29,2.0,30.0,,,,,
Korean War,2253,1/9/51,Japan,B29,7.0,70.0,,,,,
Korean War,2254,1/10/51,Okinawa,B29,4.0,28.0,,,,,
Korean War,2255,1/10/51,Okinawa,B29,4.0,28.0,,,,,
Korean War,2256,1/10/51,Okinawa,B29,4.0,38.0,,,,,
Korean War,2257,1/10/51,Okinawa,B29,4.0,50.0,,,,,
Korean War,2258,1/10/51,Okinawa,B29,3.0,30.0,,,,,
Korean War,2259,1/10/51,Okinawa,B29,4.0,28.0,,,,,
Korean War,2260,1/10/51,Japan,B29,3.0,29.0,,,,,
Korean War,2261,1/10/51,Japan,B29,3.0,40.0,,,,,
Korean War,2262,1/10/51,Japan,B29,2.0,12.0,,,,,
Korean War,2263,1/11/51,Okinawa,B29,2.0,14.0,,,,,
Korean War,2264,1/11/51,Okinawa,B29,2.0,15.0,,,,,
Korean War,2265,1/11/51,Okinawa,B29,3.0,28.0,,,,,
Korean War,2266,1/11/51,Okinawa,B29,4.0,28.0,,,,,
Korean War,2267,1/11/51,Okinawa,B29,3.0,30.0,,,,,
Korean War,2268,1/12/51,Okinawa,B29,3.0,30.0,,,,,
Korean War,2269,1/12/51,Okinawa,B29,1.0,10.0,,,,,
Korean War,2270,1/12/51,Okinawa,B29,4.0,40.0,,,,,
Korean War,2271,1/12/51,Japan,B29,7.0,71.0,,,,,
Korean War,2272,1/12/51,Japan,B29,7.0,70.0,,,,,
Korean War,2273,1/12/51,Japan,B29,3.0,30.0,,,,,
Korean War,2274,1/13/51,Okinawa,B29,4.0,28.0,,,,,
Korean War,2275,1/13/51,Okinawa,B29,4.0,28.0,,,,,
Korean War,2276,1/13/51,Okinawa,B29,5.0,44.0,,,,,
Korean War,2277,1/13/51,Okinawa,B29,4.0,38.0,,,,,
Korean War,2278,1/13/51,Okinawa,B29,5.0,46.0,,,,,
Korean War,2279,1/13/51,Okinawa,B29,4.0,28.0,,,,,
Korean War,2280,1/13/51,Japan,B29,1.0,10.0,,,,,
Korean War,2281,1/13/51,Japan,B29,6.0,52.0,,,,,
Korean War,2282,1/14/51,Okinawa,B29,6.0,43.0,,,,,
Korean War,2283,1/14/51,Okinawa,B29,4.0,36.0,,,,,
Korean War,2284,1/14/51,Okinawa,B29,4.0,37.0,,,,,
Korean War,2285,1/14/51,Okinawa,B29,4.0,38.0,,,,,
Korean War,2286,1/14/51,Okinawa,B29,4.0,40.0,,,,,
Korean War,2287,1/14/51,Okinawa,B29,5.0,36.0,,,,,
Korean War,2288,1/14/51,Japan,B29,1.0,2.0,,,,,
Korean War,2289,1/15/51,Japan,B29,7.0,70.0,,,,,
Korean War,2290,1/15/51,Japan,B29,8.0,80.0,,,,,
Korean War,2291,1/15/51,Japan,B29,3.0,22.0,,,,,
Korean War,2292,1/16/51,Okinawa,B29,5.0,50.0,,,,,
Korean War,2293,1/16/51,Okinawa,B29,4.0,37.0,,,,,
Korean War,2294,1/16/51,Okinawa,B29,4.0,40.0,,,,,
Korean War,2295,1/16/51,Okinawa,B29,3.0,21.0,,,,,
Korean War,2296,1/16/51,Japan,B29,1.0,2.0,,,,,
Korean War,2297,1/16/51,Japan,B29,5.0,50.0,,,,,
Korean War,2298,1/17/51,Okinawa,B29,4.0,40.0,,,,,
Korean War,2299,1/17/51,Okinawa,B29,4.0,39.0,,,,,
Korean War,2300,1/17/51,Okinawa,B29,9.0,73.0,,,,,
Korean War,2301,1/17/51,Okinawa,B29,7.0,70.0,,,,,
Korean War,2302,1/17/51,Okinawa,B29,4.0,33.0,,,,,
Korean War,2303,1/17/51,Okinawa,B29,4.0,37.0,,,,,
Korean War,2304,1/17/51,Japan,B29,1.0,2.0,,,,,
Korean War,2305,1/18/51,Japan,B29,2.0,20.0,,,,,
Korean War,2306,1/18/51,Japan,B29,7.0,54.0,,,,,
Korean War,2307,1/18/51,Japan,B29,8.0,82.0,,,,,
Korean War,2308,1/19/51,Okinawa,B29,4.0,24.0,,,,,
Korean War,2309,1/19/51,Okinawa,B29,4.0,40.0,,,,,
Korean War,2310,1/19/51,Okinawa,B29,4.0,36.0,,,,,
Korean War,2311,1/19/51,Okinawa,B29,4.0,29.0,,,,,
Korean War,2312,1/19/51,Okinawa,B29,4.0,25.0,,,,,
Korean War,2313,1/19/51,Okinawa,B29,4.0,40.0,,,,,
Korean War,2314,1/19/51,Japan,B29,5.0,49.0,,,,,
Korean War,2315,1/19/51,Japan,B29,1.0,2.0,,,,,
Korean War,2316,1/20/51,Okinawa,B29,4.0,36.0,,,,,
Korean War,2317,1/20/51,Okinawa,B29,4.0,32.0,,,,,
Korean War,2318,1/20/51,Okinawa,B29,4.0,32.0,,,,,
Korean War,2319,1/20/51,Okinawa,B29,4.0,37.0,,,,,
Korean War,2320,1/20/51,Okinawa,B29,4.0,38.0,,,,,
Korean War,2321,1/20/51,Okinawa,B29,4.0,40.0,,,,,
Korean War,2322,1/20/51,Japan,B29,1.0,2.0,,,,,
Korean War,2323,1/21/51,Japan,B29,7.0,69.0,,,,,
Korean War,2324,1/21/51,Japan,B29,8.0,80.0,,,,,
Korean War,2325,1/21/51,Japan,B29,8.0,71.0,,,,,
Korean War,2326,1/22/51,Okinawa,B29,4.0,36.0,,,,,
Korean War,2327,1/22/51,Okinawa,B29,4.0,40.0,,,,,
Korean War,2328,1/22/51,Okinawa,B29,4.0,28.0,,,,,
Korean War,2329,1/22/51,Okinawa,B29,4.0,39.0,,,,,
Korean War,2330,1/22/51,Okinawa,B29,4.0,40.0,,,,,
Korean War,2331,1/22/51,Okinawa,B29,4.0,24.0,,,,,
Korean War,2332,1/22/51,Japan,B29,1.0,2.0,,,,,
Korean War,2333,1/23/51,Okinawa,B29,3.0,30.0,,,,,
Korean War,2334,1/23/51,Okinawa,B29,3.0,30.0,,,,,
Korean War,2335,1/23/51,Okinawa,B29,4.0,36.0,,,,,
Korean War,2336,1/23/51,Okinawa,B29,5.0,50.0,,,,,
Korean War,2337,1/23/51,Okinawa,B29,1.0,20.0,,,,,
Korean War,2338,1/23/51,Okinawa,B29,5.0,46.0,,,,,
Korean War,2339,1/23/51,Japan,B29,1.0,2.0,,,,,
Korean War,2340,1/24/51,Japan,B29,6.0,59.0,,,,,
Korean War,2341,1/24/51,Japan,B29,8.0,80.0,,,,,
Korean War,2342,1/24/51,Japan,B29,7.0,72.0,,,,,
Korean War,2343,1/25/51,Okinawa,B29,3.0,40.0,,,,,
Korean War,2344,1/25/51,Okinawa,B29,4.0,39.0,,,,,
Korean War,2345,1/25/51,Okinawa,B29,4.0,24.0,,,,,
Korean War,2346,1/25/51,Okinawa,B29,4.0,40.0,,,,,
Korean War,2347,1/25/51,Okinawa,B29,4.0,40.0,,,,,
Korean War,2348,1/25/51,Okinawa,B29,4.0,40.0,,,,,
Korean War,2349,1/25/51,Japan,B29,1.0,2.0,,,,,
Korean War,2350,1/25/51,Japan,B29,1.0,2.0,,,,,
Korean War,2351,1/26/51,Okinawa,B29,4.0,24.0,,,,,
Korean War,2352,1/26/51,Okinawa,B29,4.0,28.0,,,,,
Korean War,2353,1/26/51,Okinawa,B29,4.0,36.0,,,,,
Korean War,2354,1/26/51,Okinawa,B29,4.0,32.0,,,,,
Korean War,2355,1/26/51,Okinawa,B29,4.0,40.0,,,,,
Korean War,2356,1/26/51,Okinawa,B29,4.0,24.0,,,,,
Korean War,2357,1/26/51,Japan,B29,1.0,2.0,,,,,
Korean War,2358,1/27/51,Japan,B29,6.0,36.0,,,,,
Korean War,2359,1/27/51,Japan,B29,8.0,65.0,,,,,
Korean War,2360,1/27/51,Japan,B29,7.0,42.0,,,,,
Korean War,2361,1/28/51,Okinawa,B29,4.0,24.0,,,,,
Korean War,2362,1/28/51,Okinawa,B29,4.0,24.0,,,,,
Korean War,2363,1/28/51,Okinawa,B29,4.0,40.0,,,,,
Korean War,2364,1/28/51,Okinawa,B29,4.0,40.0,,,,,
Korean War,2365,1/28/51,Okinawa,B29,4.0,40.0,,,,,
Korean War,2366,1/28/51,Okinawa,B29,4.0,24.0,,,,,
Korean War,2367,1/28/51,Japan,B29,1.0,2.0,,,,,
Korean War,2368,1/29/51,Okinawa,B29,4.0,36.0,,,,,
Korean War,2369,1/29/51,Okinawa,B29,4.0,36.0,,,,,
Korean War,2370,1/29/51,Okinawa,B29,4.0,32.0,,,,,
Korean War,2371,1/29/51,Okinawa,B29,4.0,40.0,,,,,
Korean War,2372,1/29/51,Okinawa,B29,4.0,40.0,,,,,
Korean War,2373,1/29/51,Okinawa,B29,4.0,40.0,,,,,
Korean War,2374,1/29/51,Japan,B29,1.0,2.0,,,,,
Korean War,2375,1/30/51,Japan,B29,6.0,55.0,,,,,
Korean War,2376,1/30/51,Japan,B29,7.0,72.0,,,,,
Korean War,2377,1/30/51,Japan,B29,5.0,60.0,,,,,
Korean War,2378,1/31/51,Okinawa,B29,4.0,32.0,,,,,
Korean War,2379,1/31/51,Okinawa,B29,3.0,40.0,,,,,
Korean War,2380,1/31/51,Okinawa,B29,4.0,32.0,,,,,
Korean War,2381,1/31/51,Okinawa,B29,4.0,32.0,,,,,
Korean War,2382,1/31/51,Okinawa,B29,4.0,32.0,,,,,
Korean War,2383,1/31/51,Okinawa,B29,4.0,40.0,,,,,
Korean War,2384,2/1/51,Okinawa,B29,4.0,32.0,,,,,
Korean War,2385,2/1/51,Okinawa,B29,4.0,32.0,,,,,
Korean War,2386,2/1/51,Okinawa,B29,4.0,32.0,,,,,
Korean War,2387,2/1/51,Okinawa,B29,4.0,32.0,,,,,
Korean War,2388,2/1/51,Okinawa,B29,4.0,32.0,,,,,
Korean War,2389,2/1/51,Okinawa,B29,4.0,32.0,,,,,
Korean War,2390,2/1/51,Okinawa,B29,4.0,40.0,,,,,
Korean War,2391,2/1/51,Okinawa,B29,4.0,40.0,,,,,
Korean War,2392,2/1/51,Okinawa,B29,4.0,40.0,,,,,
Korean War,2393,2/1/51,Okinawa,B29,4.0,40.0,,,,,
Korean War,2394,2/1/51,Okinawa,B29,4.0,32.0,,,,,
Korean War,2395,2/1/51,Okinawa,B29,4.0,32.0,,,,,
Korean War,2396,2/1/51,Japan,B29,1.0,2.0,,,,,
Korean War,2397,2/1/51,Japan,B29,1.0,2.0,,,,,
Korean War,2398,2/1/51,Japan,B29,1.0,2.0,,,,,
Korean War,2399,2/1/51,Japan,B29,1.0,2.0,,,,,
Korean War,2400,2/2/51,Japan,B29,7.0,69.0,,,,,
Korean War,2401,2/2/51,Japan,B29,8.0,72.0,,,,,
Korean War,2402,2/2/51,Japan,B29,8.0,80.0,,,,,
Korean War,2403,2/3/51,Okinawa,B29,3.0,38.0,,,,,
Korean War,2404,2/3/51,Okinawa,B29,4.0,40.0,,,,,
Korean War,2405,2/3/51,Okinawa,B29,4.0,32.0,,,,,
Korean War,2406,2/3/51,Okinawa,B29,4.0,39.0,,,,,
Korean War,2407,2/3/51,Okinawa,B29,4.0,40.0,,,,,
Korean War,2408,2/3/51,Okinawa,B29,3.0,40.0,,,,,
Korean War,2409,2/3/51,Japan,B29,1.0,2.0,,,,,
Korean War,2410,2/4/51,Okinawa,B29,4.0,38.0,,,,,
Korean War,2411,2/4/51,Okinawa,B29,4.0,34.0,,,,,
Korean War,2412,2/4/51,Okinawa,B29,4.0,32.0,,,,,
Korean War,2413,2/4/51,Okinawa,B29,4.0,34.0,,,,,
Korean War,2414,2/4/51,Okinawa,B29,4.0,32.0,,,,,
Korean War,2415,2/4/51,Okinawa,B29,4.0,32.0,,,,,
Korean War,2416,2/4/51,Japan,B29,1.0,2.0,,,,,
Korean War,2417,2/5/51,Japan,B29,8.0,63.0,,,,,
Korean War,2418,2/5/51,Japan,B29,8.0,64.0,,,,,
Korean War,2419,2/5/51,Japan,B29,7.0,64.0,,,,,
Korean War,2420,2/6/51,Okinawa,B29,4.0,40.0,,,,,
Korean War,2421,2/6/51,Okinawa,B29,4.0,40.0,,,,,
Korean War,2422,2/6/51,Okinawa,B29,4.0,40.0,,,,,
Korean War,2423,2/6/51,Okinawa,B29,4.0,37.0,,,,,
Korean War,2424,2/6/51,Okinawa,B29,4.0,40.0,,,,,
Korean War,2425,2/6/51,Okinawa,B29,4.0,40.0,,,,,
Korean War,2426,2/7/51,Okinawa,B29,4.0,40.0,,,,,
Korean War,2427,2/7/51,Okinawa,B29,4.0,40.0,,,,,
Korean War,2428,2/7/51,Okinawa,B29,4.0,38.0,,,,,
Korean War,2429,2/7/51,Okinawa,B29,5.0,42.0,,,,,
Korean War,2430,2/7/51,Okinawa,B29,4.0,38.0,,,,,
Korean War,2431,2/7/51,Okinawa,B29,4.0,40.0,,,,,
Korean War,2432,2/8/51,Japan,B29,9.0,68.0,,,,,
Korean War,2433,2/8/51,Japan,B29,8.0,80.0,,,,,
Korean War,2434,2/8/51,Japan,B29,8.0,80.0,,,,,
Korean War,2435,2/9/51,Okinawa,B29,4.0,32.0,,,,,
Korean War,2436,2/9/51,Okinawa,B29,4.0,32.0,,,,,
Korean War,2437,2/9/51,Okinawa,B29,4.0,40.0,,,,,
Korean War,2438,2/9/51,Okinawa,B29,4.0,39.0,,,,,
Korean War,2439,2/9/51,Okinawa,B29,4.0,40.0,,,,,
Korean War,2440,2/9/51,Okinawa,B29,4.0,32.0,,,,,
Korean War,2441,2/10/51,Okinawa,B29,4.0,34.0,,,,,
Korean War,2442,2/10/51,Okinawa,B29,4.0,34.0,,,,,
Korean War,2443,2/10/51,Okinawa,B29,2.0,30.0,,,,,
Korean War,2444,2/10/51,Okinawa,B29,3.0,30.0,,,,,
Korean War,2445,2/10/51,Okinawa,B29,3.0,30.0,,,,,
Korean War,2446,2/10/51,Okinawa,B29,4.0,32.0,,,,,
Korean War,2447,2/11/51,Okinawa,B29,1.0,10.0,,,,,
Korean War,2448,2/11/51,Okinawa,B29,1.0,10.0,,,,,
Korean War,2449,2/11/51,Okinawa,B29,2.0,16.0,,,,,
Korean War,2450,2/11/51,Japan,B29,7.0,62.0,,,,,
Korean War,2451,2/11/51,Japan,B29,7.0,70.0,,,,,
Korean War,2452,2/11/51,Japan,B29,8.0,80.0,,,,,
Korean War,2453,2/12/51,Okinawa,B29,2.0,16.0,,,,,
Korean War,2454,2/12/51,Okinawa,B29,3.0,24.0,,,,,
Korean War,2455,2/12/51,Okinawa,B29,4.0,40.0,,,,,
Korean War,2456,2/12/51,Okinawa,B29,4.0,39.0,,,,,
Korean War,2457,2/12/51,Okinawa,B29,4.0,40.0,,,,,
Korean War,2458,2/12/51,Okinawa,B29,3.0,24.0,,,,,
Korean War,2459,2/12/51,Japan,B29,1.0,10.0,,,,,
Korean War,2460,2/12/51,Japan,B29,1.0,10.0,,,,,
Korean War,2461,2/13/51,Okinawa,B29,5.0,48.0,,,,,
Korean War,2462,2/13/51,Okinawa,B29,3.0,30.0,,,,,
Korean War,2463,2/13/51,Okinawa,B29,4.0,32.0,,,,,
Korean War,2464,2/13/51,Okinawa,B29,4.0,34.0,,,,,
Korean War,2465,2/13/51,Okinawa,B29,3.0,24.0,,,,,
Korean War,2466,2/13/51,Okinawa,B29,3.0,40.0,,,,,
Korean War,2467,2/14/51,Okinawa,B29,1.0,10.0,,,,,
Korean War,2468,2/14/51,Okinawa,B29,2.0,20.0,,,,,
Korean War,2469,2/14/51,Okinawa,B29,1.0,10.0,,,,,
Korean War,2470,2/14/51,Japan,B29,3.0,40.0,,,,,
Korean War,2471,2/14/51,Japan,B29,8.0,80.0,,,,,
Korean War,2472,2/14/51,Japan,B29,5.0,50.0,,,,,
Korean War,2473,2/15/51,Okinawa,B29,4.0,34.0,,,,,
Korean War,2474,2/15/51,Okinawa,B29,4.0,34.0,,,,,
Korean War,2475,2/15/51,Okinawa,B29,2.0,18.0,,,,,
Korean War,2476,2/15/51,Okinawa,B29,3.0,26.0,,,,,
Korean War,2477,2/15/51,Okinawa,B29,3.0,28.0,,,,,
Korean War,2478,2/15/51,Okinawa,B29,4.0,32.0,,,,,
Korean War,2479,2/15/51,Japan,B29,4.0,40.0,,,,,
Korean War,2480,2/15/51,Japan,B29,4.0,27.0,,,,,
Korean War,2481,2/16/51,Okinawa,B29,5.0,50.0,,,,,
Korean War,2482,2/16/51,Okinawa,B29,5.0,48.0,,,,,
Korean War,2483,2/16/51,Okinawa,B29,6.0,54.0,,,,,
Korean War,2484,2/16/51,Okinawa,B29,3.0,18.0,,,,,
Korean War,2485,2/16/51,Okinawa,B29,4.0,34.0,,,,,
Korean War,2486,2/16/51,Okinawa,B29,5.0,42.0,,,,,
Korean War,2487,2/17/51,Okinawa,B29,1.0,10.0,,,,,
Korean War,2488,2/17/51,Okinawa,B29,2.0,20.0,,,,,
Korean War,2489,2/17/51,Okinawa,B29,1.0,10.0,,,,,
Korean War,2490,2/17/51,Japan,B29,9.0,90.0,,,,,
Korean War,2491,2/17/51,Japan,B29,9.0,82.0,,,,,
Korean War,2492,2/17/51,Japan,B29,6.0,52.0,,,,,
Korean War,2493,2/18/51,Okinawa,B29,4.0,32.0,,,,,
Korean War,2494,2/18/51,Okinawa,B29,3.0,30.0,,,,,
Korean War,2495,2/18/51,Okinawa,B29,4.0,32.0,,,,,
Korean War,2496,2/18/51,Okinawa,B29,4.0,34.0,,,,,
Korean War,2497,2/18/51,Okinawa,B29,4.0,38.0,,,,,
Korean War,2498,2/18/51,Okinawa,B29,3.0,30.0,,,,,
Korean War,2499,2/19/51,Okinawa,B29,4.0,32.0,,,,,
Korean War,2500,2/19/51,Okinawa,B29,4.0,40.0,,,,,
Korean War,2501,2/19/51,Okinawa,B29,5.0,34.0,,,,,
Korean War,2502,2/19/51,Okinawa,B29,5.0,40.0,,,,,
Korean War,2503,2/19/51,Okinawa,B29,3.0,24.0,,,,,
Korean War,2504,2/19/51,Okinawa,B29,4.0,40.0,,,,,
Korean War,2505,2/20/51,Okinawa,B29,1.0,10.0,,,,,
Korean War,2506,2/20/51,Okinawa,B29,1.0,10.0,,,,,
Korean War,2507,2/20/51,Japan,B29,4.0,38.0,,,,,
Korean War,2508,2/20/51,Japan,B29,8.0,72.0,,,,,
Korean War,2509,2/20/51,Japan,B29,8.0,77.0,,,,,
Korean War,2510,2/21/51,Okinawa,B29,4.0,38.0,,,,,
Korean War,2511,2/21/51,Okinawa,B29,5.0,50.0,,,,,
Korean War,2512,2/21/51,Okinawa,B29,3.0,36.0,,,,,
Korean War,2513,2/21/51,Okinawa,B29,4.0,36.0,,,,,
Korean War,2514,2/21/51,Okinawa,B29,3.0,30.0,,,,,
Korean War,2515,2/21/51,Japan,B29,4.0,40.0,,,,,
Korean War,2516,2/22/51,Okinawa,B29,4.0,40.0,,,,,
Korean War,2517,2/22/51,Okinawa,B29,4.0,40.0,,,,,
Korean War,2518,2/22/51,Okinawa,B29,4.0,38.0,,,,,
Korean War,2519,2/22/51,Okinawa,B29,8.0,79.0,,,,,
Korean War,2520,2/22/51,Okinawa,B29,4.0,40.0,,,,,
Korean War,2521,2/22/51,Okinawa,B29,4.0,40.0,,,,,
Korean War,2522,2/23/51,Japan,B29,7.0,56.0,,,,,
Korean War,2523,2/23/51,Japan,B29,8.0,66.0,,,,,
Korean War,2524,2/23/51,Japan,B29,6.0,48.0,,,,,
Korean War,2525,2/24/51,Okinawa,B29,3.0,24.0,,,,,
Korean War,2526,2/24/51,Okinawa,B29,3.0,24.0,,,,,
Korean War,2527,2/24/51,Okinawa,B29,5.0,46.0,,,,,
Korean War,2528,2/24/51,Okinawa,B29,4.0,39.0,,,,,
Korean War,2529,2/24/51,Okinawa,B29,5.0,50.0,,,,,
Korean War,2530,2/24/51,Okinawa,B29,2.0,16.0,,,,,
Korean War,2531,2/24/51,Japan,B29,1.0,10.0,,,,,
Korean War,2532,2/24/51,Japan,B29,2.0,17.0,,,,,
Korean War,2533,2/25/51,Okinawa,B29,4.0,38.0,,,,,
Korean War,2534,2/25/51,Okinawa,B29,4.0,40.0,,,,,
Korean War,2535,2/25/51,Okinawa,B29,4.0,40.0,,,,,
Korean War,2536,2/25/51,Okinawa,B29,5.0,41.0,,,,,
Korean War,2537,2/25/51,Okinawa,B29,4.0,32.0,,,,,
Korean War,2538,2/25/51,Okinawa,B29,4.0,34.0,,,,,
Korean War,2539,2/26/51,Okinawa,B29,2.0,20.0,,,,,
Korean War,2540,2/26/51,Okinawa,B29,1.0,10.0,,,,,
Korean War,2541,2/26/51,Okinawa,B29,1.0,10.0,,,,,
Korean War,2542,2/26/51,Japan,B29,7.0,68.0,,,,,
Korean War,2543,2/26/51,Japan,B29,8.0,64.0,,,,,
Korean War,2544,2/26/51,Japan,B29,4.0,32.0,,,,,
Korean War,2545,2/27/51,Okinawa,B29,4.0,39.0,,,,,
Korean War,2546,2/27/51,Okinawa,B29,4.0,40.0,,,,,
Korean War,2547,2/27/51,Okinawa,B29,3.0,30.0,,,,,
Korean War,2548,2/27/51,Okinawa,B29,3.0,30.0,,,,,
Korean War,2549,2/27/51,Okinawa,B29,4.0,40.0,,,,,
Korean War,2550,2/27/51,Okinawa,B29,4.0,40.0,,,,,
Korean War,2551,2/27/51,Japan,B29,1.0,9.0,,,,,
Korean War,2552,2/27/51,Japan,B29,3.0,30.0,,,,,
Korean War,2553,2/28/51,Okinawa,B29,4.0,32.0,,,,,
Korean War,2554,2/28/51,Okinawa,B29,4.0,34.0,,,,,
Korean War,2555,2/28/51,Okinawa,B29,2.0,18.0,,,,,
Korean War,2556,2/28/51,Okinawa,B29,4.0,34.0,,,,,
Korean War,2557,2/28/51,Okinawa,B29,4.0,32.0,,,,,
Korean War,2558,2/28/51,Okinawa,B29,4.0,33.0,,,,,
Korean War,2559,3/1/51,Okinawa,B29,4.0,50.0,,,,,
Korean War,2560,3/1/51,Japan,B29,16.0,98.0,,,,,
Korean War,2561,3/2/51,Okinawa,B29,12.0,107.0,,,,,
Korean War,2562,3/2/51,Okinawa,B29,7.0,64.0,,,,,
Korean War,2563,3/2/51,Japan,B29,7.0,53.0,,,,,
Korean War,2564,3/3/51,Okinawa,B29,13.0,102.0,,,,,
Korean War,2565,3/3/51,Okinawa,B29,17.0,134.0,,,,,
Korean War,2566,3/3/51,Japan,B29,1.0,8.0,,,,,
Korean War,2567,3/4/51,Japan,B29,19.0,179.0,,,,,
Korean War,2568,3/5/51,Okinawa,B29,12.0,96.0,,,,,
Korean War,2569,3/5/51,Okinawa,B29,8.0,63.0,,,,,
Korean War,2570,3/5/51,Japan,B29,5.0,43.0,,,,,
Korean War,2571,3/6/51,Okinawa,B29,8.0,64.0,,,,,
Korean War,2572,3/6/51,Okinawa,B29,13.0,115.0,,,,,
Korean War,2573,3/7/51,Japan,B29,23.0,213.0,,,,,
Korean War,2574,3/8/51,Okinawa,B29,10.0,88.0,,,,,
